author,mbti,introverted,intuitive,thinking,perceiving,gender,age,enneagram,country,state,type,agreeableness,openness,conscientiousness,extraversion,neuroticism,is_description,is_percentile,is_score,contains_details,num_comments,en_comments,en_comments_percentage,region,continent,country_code,enneagram_type,enneagram_wing,is_native_english_country,predicted_test,test_name,test_scale,16pers_ta,test_result_type,is_female,is_female_pred,is_female_proba
chocolaterainbows,enfp,0.0,1.0,0.0,1.0,f,19.0,,,,scores,34.0,54.0,9.0,90.0,93.0,,,1.0,0.0,131,124,94.65648855,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.9932544485575824
choquito,,,,,,,,,,,scores,15.0,87.0,35.0,4.0,73.0,,,1.0,1.0,15,13,86.66666667,,,,,,,0.0,truity,percentiles,,scores,,0,0.25534679029777085
chosenwan,,,,,,,,,,,scores,93.0,74.0,21.0,98.0,75.0,,,1.0,0.0,1880,1600,85.10638298,,,,,,,1.0,truity,percentiles,,scores,,0,0.19969162987734232
christianlikeswhite,infj,1.0,1.0,0.0,0.0,,,,,,scores,89.0,96.0,18.0,62.0,80.0,,,1.0,0.0,472,360,76.27118644,,,,,,,0.0,truity,percentiles,,scores,,1,0.6337976423338605
chubirubi,,,,,,,,,,,scores,15.0,88.0,11.0,70.0,54.0,,,1.0,0.0,326,319,97.85276074,,,,,,,0.0,truity,percentiles,,scores,,0,0.08924535067847875
cielestial,,,,,,f,28.0,,,,scores,14.0,61.0,25.0,7.0,79.0,,,1.0,0.0,686,635,92.56559767,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.7098890057384701
citadelspace,,,,,,,,,,,scores,94.0,66.0,18.0,92.0,30.0,,,1.0,0.0,1866,1823,97.69560557,,,,,,,1.0,truity,percentiles,,scores,,0,0.047970681924432886
clevercurator,,,,,,,,,,,scores,81.0,61.0,60.0,30.0,25.0,,,1.0,1.0,34,33,97.05882353,,,,,,,1.0,truity,percentiles,,scores,,0,0.2717068689189451
connaught45,,,,,,,28.0,,,,description,1.0,74.0,75.0,18.0,92.0,1.0,,,1.0,2763,2620,94.82446616,,,,,,,1.0,truity,percentiles,,description,,1,0.9531645429193984
coolmuffin121,,,,,,,,,,,scores,64.0,30.0,40.0,12.0,58.0,,,1.0,0.0,1993,1548,77.67185148,,,,,,,1.0,truity,percentiles,,scores,,0,0.04360900565420767
crustycroutons,,,,,,,,,,,scores,91.0,88.0,9.0,35.0,68.0,,,1.0,0.0,122,115,94.26229508,,,,,,,1.0,truity,percentiles,,scores,,1,0.9912726688443396
cryphus,enfp,0.0,1.0,0.0,1.0,,,,,,scores,40.0,69.0,6.0,77.0,80.0,,,1.0,1.0,318,298,93.71069182,,,,,,,0.0,truity,percentiles,,scores,,1,0.9408846988235856
cultcrime,,,,,,,,,,,scores,6.0,80.0,79.0,90.0,3.0,,,1.0,0.0,39,35,89.74358974,,,,,,,1.0,truity,percentiles,,scores,,1,0.6390797902448803
cupcakeraynebowjones,,,,,,,,,,,scores,28.0,74.0,48.0,9.0,67.0,,,1.0,1.0,844,838,99.28909953,,,,,,,1.0,truity,percentiles,,scores,,1,0.734065844453813
curryhalls,intp,1.0,1.0,1.0,1.0,,15.0,,,,scores,1.0,54.0,5.0,0.0,95.0,,,1.0,0.0,1868,1726,92.39828694,,,,,,,1.0,truity,percentiles,,scores,,0,0.05295605914053431
cyanisis,entp,0.0,1.0,1.0,1.0,m,28.0,,,,scores,9.0,59.0,5.0,72.0,7.0,,,1.0,0.0,16764,15648,93.34287759,,,,,,,1.0,truity,percentiles,,scores,0.0,0,0.11405427756612856
d4m1t,enfp,0.0,1.0,0.0,1.0,m,22.0,,australia,,scores,34.0,84.0,5.0,82.0,27.0,,,1.0,1.0,1653,1584,95.82577132,,oceania,au,,,1.0,0.0,truity,percentiles,,scores,0.0,1,0.7346549493135175
daelyte,infj,1.0,1.0,0.0,0.0,m,35.0,9w1,,,scores,12.0,84.0,7.0,53.0,54.0,,,1.0,0.0,7933,7838,98.80247069,,,,9.0,1.0,,1.0,truity,percentiles,,scores,0.0,0,0.11443211649736874
darkbrownvoice,,,,,,,,,,,scores,70.0,17.0,29.0,18.0,58.0,,,1.0,1.0,342,319,93.27485379999999,,,,,,,1.0,truity,percentiles,,scores,,1,0.9945768235786652
darktryad,,,,,,,,,,,scores,5.0,8.0,5.0,0.0,75.0,,,1.0,0.0,1535,1509,98.30618893,,,,,,,0.0,truity,percentiles,,scores,,0,0.0655358913457966
defacto77,intj,1.0,1.0,1.0,0.0,,,,,,scores,9.0,74.0,76.0,37.0,80.0,,,1.0,1.0,215,211,98.13953488,,,,,,,0.0,truity,percentiles,,scores,,0,0.03452135532048969
desbest,,,,,,,,,,,scores,8.0,50.0,75.0,97.0,32.0,,,1.0,0.0,2539,2409,94.87987397,,,,,,,0.0,truity,percentiles,,scores,,0,0.39291180419101857
detsal,intp,1.0,1.0,1.0,1.0,,18.0,,,,scores,70.0,74.0,35.0,28.0,67.0,,,1.0,1.0,3910,3827,97.87723785,,,,,,,0.0,truity,percentiles,,scores,,0,0.30988026311414113
deyesed,,,,,,m,22.0,,,,description,3.0,74.0,1.0,92.0,92.0,1.0,,,,5647,5330,94.38639986,,,,,,,1.0,truity,percentiles,,description,0.0,0,0.0615139043673023
diamondsprinkles,,,,,,,,,,,scores,40.0,,46.0,46.0,54.0,,,1.0,0.0,66,65,98.48484848,,,,,,,0.0,truity,percentiles,,scores,,1,0.9971777455442248
digitallama,infj,1.0,1.0,0.0,0.0,f,26.0,,,,scores,74.0,90.0,60.0,22.0,84.0,,,1.0,1.0,871,867,99.54075775,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.8381354662752247
disordercontrolagain,,,,,,,,,,,scores,29.0,35.0,92.0,12.0,,,,1.0,0.0,45,45,100.0,,,,,,,1.0,truity,percentiles,,scores,,1,0.9870856361394019
doabarrelrolllll,intp,1.0,1.0,1.0,1.0,,,,,,scores,3.0,17.0,0.0,0.0,46.0,,,1.0,0.0,492,474,96.34146341,,,,,,,1.0,truity,percentiles,,scores,,0,0.2436762649488084
docsigmarocks,,,,,,,,,,,scores,21.0,88.0,61.0,22.0,80.0,,,1.0,0.0,624,493,79.00641026,,,,,,,0.0,truity,percentiles,,scores,,0,0.21571213791240074
dokturdro,,,,,,,,,,,scores,2.0,50.0,92.0,86.0,7.0,,,1.0,0.0,612,366,59.80392157,,,,,,,0.0,truity,percentiles,,scores,,0,0.10078502766688216
drawtheApocalypse,,,,,,,,,,,scores,45.0,26.0,11.0,5.0,75.0,,,1.0,0.0,92,90,97.82608696,,,,,,,0.0,truity,percentiles,,scores,,0,0.03767472277435705
dylpro97,estp,0.0,0.0,1.0,1.0,,,,,,scores,0.0,61.0,8.0,98.0,1.0,,,1.0,1.0,4410,4208,95.41950113,,,,,,,1.0,truity,percentiles,,scores,,1,0.894780802286224
eekkgg,,,,,,m,24.0,,,,scores,40.0,30.0,15.0,0.0,44.0,,,1.0,0.0,1033,996,96.41819942,,,,,,,0.0,truity,percentiles,,scores,0.0,0,0.3219535545757796
eidree,intj,1.0,1.0,1.0,0.0,f,,,italy,,scores,0.0,38.0,39.0,3.0,58.0,,,1.0,1.0,55,52,94.54545455,,europe,it,,,0.0,1.0,truity,percentiles,,scores,1.0,1,0.6905685977144588
eiznekk,infj,1.0,1.0,0.0,0.0,f,23.0,,,,scores,70.0,64.0,5.0,5.0,95.0,,,1.0,0.0,1818,1601,88.06380638,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.993427787710664
emopuppy,,,,,,,,,,,scores,8.0,35.0,6.0,2.0,80.0,,,1.0,0.0,261,247,94.63601533,,,,,,,0.0,truity,percentiles,,scores,,0,0.444669262551776
enitefis,,,,,,,21.0,,,,scores,5.0,87.0,11.0,82.0,19.0,,,1.0,0.0,1112,1002,90.10791367,,,,,,,1.0,truity,percentiles,,scores,,0,0.20376924851833175
epidemicflooddownwar,,,,,,,,,,,scores,41.0,26.0,80.0,43.0,13.0,,,1.0,0.0,624,606,97.11538462,,,,,,,0.0,truity,percentiles,,scores,,0,0.02119362477899689
equalityNOTfascism,,,,,,t,30.0,,,,scores,65.0,,61.0,38.0,54.0,,,1.0,0.0,580,551,95.0,,,,,,,0.0,truity,percentiles,,scores,,1,0.5508502464343239
ermats,,,,,,,,,philippines,,scores,65.0,59.0,7.0,19.0,96.0,,,1.0,1.0,6137,4462,72.70653414,,asia,ph,,,0.0,0.0,truity,percentiles,,scores,,0,0.2674052661449914
esqualatch12,,,,,,,,,,,description,58.0,3.0,35.0,6.0,92.0,1.0,,,,1912,1826,95.50209205,,,,,,,1.0,truity,percentiles,,description,,0,0.012348334462530256
excitednarwhal,,,,,,,,,us,,scores,70.0,30.0,71.0,76.0,16.0,,,1.0,1.0,1072,954,88.99253731,,north america,us,,,1.0,1.0,truity,percentiles,,scores,,0,0.11076495323028783
eye_licker24,,,,,,,,,,,scores,1.0,30.0,30.0,86.0,54.0,,,1.0,0.0,140,118,84.28571429,,,,,,,0.0,truity,percentiles,,scores,,0,0.12834622510169366
faissaloo,intp,1.0,1.0,1.0,1.0,m,17.0,,uk,,scores,6.0,74.0,75.0,59.0,29.0,,,1.0,0.0,11384,10259,90.11770907,,europe,gb,,,1.0,1.0,truity,percentiles,,scores,0.0,0,0.04907648812956122
falefail,infj,1.0,1.0,0.0,0.0,f,24.0,2w3,uk,,scores,60.0,54.0,82.0,43.0,62.0,,,1.0,0.0,408,401,98.28431373,,europe,gb,2.0,3.0,1.0,0.0,truity,percentiles,,scores,1.0,1,0.9799832048605821
farmdatkiwi,xntp,,1.0,1.0,1.0,m,22.0,,,,description,17.0,74.0,9.0,18.0,92.0,1.0,,,,5087,4828,94.90859052,,,,,,,1.0,truity,percentiles,,description,0.0,0,0.009634157606281514
feedmewords,,,,,,,17.0,,,,scores,81.0,30.0,85.0,18.0,82.0,,,1.0,1.0,213,203,95.30516432,,,,,,,1.0,truity,percentiles,,scores,,1,0.9611487783208978
femmecheng,,,,,,,23.0,,,,percentiles,95.0,52.0,97.0,1.0,2.0,,1,,,3613,3581,99.11430944,,,,,,,1.0,truity,percentiles,,scores,,1,0.5919699195267946
fer-nie,,,,,,f,30.0,,,,scores,9.0,64.0,39.0,30.0,40.0,,,1.0,1.0,186,177,95.16129032,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.8745883224264738
festiemeow,,,,,,f,26.0,,,,scores,12.0,54.0,39.0,70.0,73.0,,,1.0,1.0,133,124,93.23308271,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.5986390945094711
fifthchevron,,,,,,f,,,,,scores,91.0,90.0,20.0,43.0,73.0,,,1.0,0.0,42822,41906,97.86091262,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.6203117702347346
fish_fishy,,,,,,,,,,,scores,21.0,17.0,16.0,24.0,88.0,,,1.0,0.0,9,9,100.0,,,,,,,0.0,truity,percentiles,,scores,,1,0.6493387374905615
flying_mantiss,,,,,,,,,,,scores,7.0,40.0,23.0,2.0,30.0,,,1.0,1.0,9,8,88.88888889,,,,,,,0.0,truity,percentiles,,scores,,1,0.6454355609290786
followingfreeways,,,,,,f,18.0,,,,scores,70.0,69.0,84.0,93.0,54.0,,,1.0,1.0,2049,1917,93.55783309,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.9859012732156449
frazzledazzle55,,,,,,,,,,,scores,9.0,50.0,15.0,46.0,89.0,,,1.0,0.0,143,131,91.60839161,,,,,,,0.0,truity,percentiles,,scores,,0,0.0262533064547195
freejosephk,,,,,,m,41.0,,,,scores,53.0,96.0,61.0,74.0,64.0,,,1.0,0.0,12559,12337,98.23234334,,,,,,,0.0,truity,percentiles,,scores,0.0,0,0.12655062100924766
funfetti_donut,,,,,,,,,us,missouri,scores,50.0,19.0,30.0,24.0,82.0,,,1.0,1.0,23,23,100.0,mw,north america,us,,,1.0,0.0,truity,percentiles,,scores,,1,0.9801571642166362
gamergeek17,,,,,,f,,,,,scores,93.0,88.0,40.0,7.0,36.0,,,1.0,1.0,515,515,100.0,,,,,,,1.0,truity,percentiles,,scores,1.0,1,0.971538502700208
garboooo,,,,,,m,20.0,,us,california,scores,4.0,34.0,18.0,9.0,96.0,,,1.0,0.0,11177,10670,95.46389908,w,north america,us,,,1.0,1.0,truity,percentiles,,scores,0.0,0,0.045502723857087785
getting_better_man,,,,,,,,,,,scores,11.0,38.0,8.0,16.0,98.0,,,1.0,0.0,237,234,98.73417722,,,,,,,0.0,truity,percentiles,,scores,,0,0.053451238289013665
ghatsim,,,,,,,19.0,,,,description,3.0,74.0,35.0,6.0,40.0,1.0,,,,8088,7693,95.11622156,,,,,,,1.0,truity,percentiles,,description,,0,0.07260991596960302
ghost_passenger,intp,1.0,1.0,1.0,1.0,,23.0,,,,scores,34.0,35.0,49.0,7.0,82.0,,,1.0,0.0,378,373,98.67724868,,,,,,,0.0,truity,percentiles,,scores,,0,0.2003177714820072
ghostdaze,infj,1.0,1.0,0.0,0.0,f,20.0,6w5,,,scores,74.0,59.0,60.0,1.0,95.0,,,1.0,0.0,1577,1506,95.4977806,,,,6.0,5.0,,0.0,truity,percentiles,,scores,1.0,1,0.981003761642058
gillybean103,,,,,,,,,,,description,1.0,74.0,92.0,6.0,5.0,1.0,,,,28,27,96.42857143,,,,,,,1.0,truity,percentiles,,description,,1,0.9594218038128592
givemecoffeee,entp,0.0,1.0,1.0,1.0,f,23.0,,us,new york,scores,17.0,71.0,1.0,98.0,0.0,,,1.0,0.0,2495,2414,96.75350701,ne,north america,us,,,1.0,1.0,truity,percentiles,,scores,1.0,1,0.9532890918841059
goodthankyou,infj,1.0,1.0,0.0,0.0,f,,,,,scores,89.0,12.0,9.0,23.0,97.0,,,1.0,0.0,1678,1604,95.58998808,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.6232910695455371
googlyeyespy,entp,0.0,1.0,1.0,1.0,,,,,,scores,2.0,85.0,2.0,86.0,30.0,,,1.0,0.0,2745,2725,99.27140255,,,,,,,1.0,truity,percentiles,,scores,,0,0.0068116803705082435
gosuGANK,entp,0.0,1.0,1.0,1.0,m,26.0,7w8,,,scores,8.0,80.0,43.0,96.0,5.0,,,1.0,0.0,1618,1556,96.16810878,,,,7.0,8.0,,1.0,truity,percentiles,,scores,0.0,0,0.16064529930581886
gracie1030,,,,,,,19.0,,,,description,89.0,92.0,4.0,2.0,92.0,1.0,,,,176,170,96.59090909,,,,,,,1.0,truity,percentiles,,description,,1,0.8665376634656323
guppy221,estp,0.0,0.0,1.0,1.0,,,,,,scores,19.0,37.0,46.0,82.0,5.0,,,1.0,1.0,3081,2849,92.46997728,,,,,,,0.0,truity,percentiles,,scores,,0,0.011249199123489356
hapaonthemainland,,,,,,,,,,,scores,38.0,11.0,89.0,90.0,12.0,,,1.0,1.0,109,107,98.16513761,,,,,,,0.0,truity,percentiles,,scores,,1,0.9960090839406128
harlyss,infj,1.0,1.0,0.0,0.0,f,25.0,,,,scores,40.0,50.0,26.0,40.0,36.0,,,1.0,0.0,149,145,97.31543624,,,,,,,0.0,truity,percentiles,,scores,1.0,0,0.3682042174325684
harrytrumanprimate,infj,1.0,1.0,0.0,0.0,m,23.0,5w4,,,scores,9.0,19.0,16.0,5.0,44.0,,,1.0,0.0,7262,6982,96.14431286,,,,5.0,4.0,,1.0,truity,percentiles,,scores,0.0,0,0.013953714983709543
hetaeran,,,,,,f,25.0,,,,scores,24.0,14.0,94.0,3.0,44.0,,,1.0,0.0,359,358,99.72144847,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.9992713217461184
holdoncaulfield,,,,,,,,,,,scores,50.0,80.0,39.0,19.0,9.0,,,1.0,1.0,442,416,94.11764706,,,,,,,1.0,truity,percentiles,,scores,,1,0.9798024328005452
humbertov2,,,,,,,,,colombia,,scores,89.0,24.0,48.0,9.0,67.0,,,1.0,1.0,1814,1597,88.03748622,,south america,co,,,0.0,1.0,truity,percentiles,,scores,,0,0.045096524270107324
hunter232,infj,1.0,1.0,0.0,0.0,m,21.0,,,,scores,24.0,35.0,35.0,22.0,64.0,,,1.0,0.0,103,96,93.20388349999999,,,,,,,0.0,truity,percentiles,,scores,0.0,0,0.05844021178366151
huntyphobic,,,,,,,,,,,scores,15.0,37.0,15.0,19.0,58.0,,,1.0,1.0,436,372,85.32110092,,,,,,,0.0,truity,percentiles,,scores,,1,0.7941987211830511
hypertonality,,,,,,,23.0,,,,scores,19.0,96.0,23.0,40.0,90.0,,,1.0,1.0,945,942,99.68253968,,,,,,,0.0,truity,percentiles,,scores,,0,0.300769319262222
iGotYouThis,infj,1.0,1.0,0.0,0.0,m,31.0,,,,scores,55.0,80.0,82.0,40.0,49.0,,,1.0,1.0,15,14,93.33333333,,,,,,,0.0,truity,percentiles,,scores,0.0,0,0.3847991981358676
i_like_my_life,,,,,,m,19.0,,,,scores,75.0,12.0,6.0,5.0,7.0,,,1.0,0.0,2158,2113,97.91473587,,,,,,,0.0,truity,percentiles,,scores,0.0,0,0.06852551227026482
idkwhatnameshouldb,esfp,0.0,0.0,0.0,1.0,f,17.0,,,,scores,94.0,19.0,8.0,80.0,46.0,,,1.0,0.0,104,101,97.11538462,,,,,,,1.0,truity,percentiles,,scores,1.0,1,0.9859517597349342
ignitethephoenix,,,,,,f,21.0,,,,scores,23.0,17.0,70.0,9.0,89.0,,,1.0,1.0,2802,2658,94.8608137,,,,,,,0.0,truity,percentiles,,scores,1.0,0,0.2726245045681629
iinnssoommnniiaacc,intp,1.0,1.0,1.0,1.0,m,19.0,,,,scores,8.0,45.0,9.0,17.0,89.0,,,1.0,1.0,8013,7022,87.63259703,,,,,,,0.0,truity,percentiles,,scores,0.0,0,0.1349893550317943
illegalmonkey,,,,,,m,40.0,,,,scores,34.0,69.0,88.0,22.0,19.0,,,1.0,0.0,1795,1752,97.60445682,,,,,,,0.0,truity,percentiles,,scores,0.0,0,0.08027626658940758
immj,,,,,,,,,,,scores,70.0,9.0,85.0,27.0,63.0,,,1.0,1.0,817,785,96.08323133,,,,,,,1.0,truity,percentiles,,scores,,1,0.9326364967872164
infjology,,,,,,,,,,,scores,26.0,64.0,65.0,40.0,67.0,,,1.0,1.0,1,1,100.0,,,,,,,0.0,truity,percentiles,,scores,,0,0.24933408914545355
inkwisitive,,,,,,,24.0,,,,scores,82.0,80.0,60.0,37.0,49.0,,,1.0,1.0,2001,1945,97.2013993,,,,,,,0.0,truity,percentiles,,scores,,0,0.015865278897590606
islimp,,,,,,,,,,,scores,50.0,59.0,65.0,27.0,97.0,,,1.0,0.0,1483,1280,86.31153068,,,,,,,0.0,truity,percentiles,,scores,,0,0.2975327043453224
islyfe,entp,0.0,1.0,1.0,1.0,m,,,,,scores,7.0,93.0,0.0,94.0,2.0,,,1.0,0.0,604,546,90.39735099,,,,,,,1.0,truity,percentiles,,scores,0.0,0,0.0065577406006885434
itsameitsamario,,,,,,f,19.0,,,,scores,45.0,87.0,23.0,7.0,76.0,,,1.0,0.0,1621,1486,91.67180753,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.6166599078304111
ixian_technology,,,,,,m,39.0,,,,scores,24.0,69.0,92.0,18.0,86.0,,,1.0,0.0,230,229,99.56521739,,,,,,,0.0,truity,percentiles,,scores,0.0,1,0.6630988872422602
j3Ryuma,,,,,,m,20.0,,,,scores,6.0,54.0,82.0,49.0,12.0,,,1.0,0.0,242,235,97.10743802,,,,,,,1.0,truity,percentiles,,scores,0.0,0,0.16591641792520198
jackrabbitslims,,,,,,,,,,,scores,75.0,24.0,21.0,18.0,19.0,,,1.0,1.0,1874,1814,96.79829242,,,,,,,1.0,truity,percentiles,,scores,,0,0.121605837376366
jasper2428,,,,,,,,,,,scores,45.0,68.0,25.0,42.0,,,,1.0,0.0,5648,4866,86.15439093,,,,,,,0.0,truity,percentiles,,scores,,0,0.005839216778482493
jdlee3,,,,,,,,,,,scores,70.0,84.0,25.0,38.0,88.0,,,1.0,0.0,899,830,92.32480534,,,,,,,1.0,truity,percentiles,,scores,,0,0.2496381994069985
jelvinjs7,,,,,,m,19.0,,,,scores,28.0,74.0,25.0,50.0,71.0,,,1.0,1.0,10195,9721,95.35066209,,,,,,,1.0,truity,percentiles,,scores,0.0,0,0.10850261186160348
jhxcb,,,,,,,25.0,,,,scores,65.0,90.0,9.0,19.0,93.0,,,1.0,0.0,3129,3024,96.6442953,,,,,,,0.0,truity,percentiles,,scores,,1,0.5018254136222293
jlwz,,,,,,,,,,,scores,0.0,30.0,0.0,8.0,98.0,,,1.0,0.0,30,29,96.66666667,,,,,,,0.0,truity,percentiles,,scores,,0,0.12132276817294198
jmair,,,,,,,,,,,scores,91.0,30.0,97.0,6.0,15.0,,,1.0,0.0,3878,3826,98.65910263,,,,,,,1.0,truity,percentiles,,scores,,1,0.9507178298240384
jojewels92,,,,,,f,24.0,,,,scores,21.0,37.0,35.0,76.0,19.0,,,1.0,0.0,48550,44789,92.25334706,,,,,,,1.0,truity,percentiles,,scores,1.0,1,0.9958744305764992
joshually,,,,,,,,,,,scores,8.0,40.0,39.0,97.0,73.0,,,1.0,1.0,20250,18822,92.94814815,,,,,,,0.0,truity,percentiles,,scores,,0,0.4202657825466984
joylukclub,infj,1.0,1.0,0.0,0.0,f,21.0,,,,scores,23.0,40.0,80.0,10.0,95.0,,,1.0,0.0,200,191,95.5,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.976069966786276
justanotherusername4,,,,,,f,36.0,,,,scores,74.0,90.0,43.0,14.0,87.0,,,1.0,1.0,1217,1171,96.22021364,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.5291781824583573
justian,,,,,,,24.0,,,,scores,91.0,17.0,54.0,21.0,36.0,,,1.0,1.0,721,693,96.11650485,,,,,,,1.0,truity,percentiles,,scores,,1,0.9976242666532606
justiceisrad,,,,,,,22.0,,,,scores,29.0,54.0,30.0,22.0,90.0,,,1.0,0.0,3386,3189,94.18192558,,,,,,,0.0,truity,percentiles,,scores,,0,0.09257962663311768
kalp456,istj,1.0,0.0,1.0,0.0,,,,,,scores,2.0,4.0,32.0,0.0,38.0,,,1.0,1.0,1636,1516,92.66503667,,,,,,,1.0,truity,percentiles,,scores,,0,0.06594721136503143
katonwax,,,,,,,,,,,scores,82.0,69.0,73.0,30.0,70.0,,,1.0,0.0,1,1,100.0,,,,,,,0.0,truity,percentiles,,scores,,0,0.417713054337172
khurtd,,,,,,,,,,,scores,3.0,88.0,60.0,54.0,10.0,,,1.0,0.0,21,20,95.23809524,,,,,,,1.0,truity,percentiles,,scores,,0,0.2252434831080763
kingpumpkin,,,,,,m,,,,,scores,70.0,19.0,85.0,94.0,67.0,,,1.0,0.0,5733,5133,89.53427525,,,,,,,1.0,truity,percentiles,,scores,0.0,0,0.3921215834019227
kirby31200,,,,,,f,17.0,,,,scores,29.0,50.0,8.0,37.0,94.0,,,1.0,1.0,6037,5584,92.49627298,,,,,,,0.0,truity,percentiles,,scores,1.0,0,0.18830100608169234
kirin_ichiban,,,,,,,40.0,,,,scores,65.0,88.0,97.0,10.0,58.0,,,1.0,0.0,2840,2749,96.79577465,,,,,,,0.0,truity,percentiles,,scores,,0,0.10612430377399064
kk87,,,,,,m,27.0,,,,scores,40.0,61.0,9.0,5.0,2.0,,,1.0,0.0,702,663,94.44444444,,,,,,,1.0,truity,percentiles,,scores,0.0,0,0.10901869672637136
klowny,entj,0.0,1.0,1.0,0.0,,27.0,,,,scores,6.0,50.0,89.0,82.0,6.0,,,1.0,1.0,1795,1775,98.88579387,,,,,,,0.0,truity,percentiles,,scores,,0,0.003378711920416479
knottedfate,,,,,,,,,,,scores,5.0,74.0,11.0,43.0,97.0,,,1.0,0.0,681,673,98.82525698,,,,,,,1.0,truity,percentiles,,scores,,1,0.6097587605209154
konosyn,infj,1.0,1.0,0.0,0.0,,,9w1,,,scores,55.0,74.0,43.0,22.0,63.0,,,1.0,0.0,1894,1708,90.17951426,,,,9.0,1.0,,0.0,truity,percentiles,,scores,,0,0.07408138549147368
korinth86,,,,,,,,,,,scores,91.0,,,22.0,46.0,,,1.0,0.0,3523,3458,98.15498155,,,,,,,0.0,truity,percentiles,,scores,,0,0.04422124518911662
lady_sable,,,,,,f,16.0,,,,scores,29.0,87.0,23.0,1.0,95.0,,,1.0,1.0,277,246,88.80866426,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.8133215702164106
ladylattemotif,,,,,,f,25.0,,,,percentiles,0.0,95.0,7.0,1.0,98.0,,1,,,4765,4689,98.40503673,,,,,,,1.0,truity,percentiles,,scores,1.0,0,0.2719815822655187
laidymondegreen,,,,,,f,30.0,,,,scores,91.0,61.0,21.0,42.0,32.0,,,1.0,1.0,23910,23060,96.44500209,,,,,,,1.0,truity,percentiles,,scores,1.0,1,0.9843031808889516
langzaiguy,,,,,,,,,,,scores,91.0,44.0,35.0,79.0,8.0,,,1.0,1.0,1112,1082,97.30215827,,,,,,,1.0,truity,percentiles,,scores,,0,0.02846337144490675
lavenderped,,,,,,,,,,,scores,65.0,74.0,46.0,9.0,89.0,,,1.0,1.0,6,5,83.33333333,,,,,,,0.0,truity,percentiles,,scores,,0,0.20978264374199151
leeceia,,,,,,f,21.0,,,,scores,79.0,30.0,5.0,33.0,29.0,,,1.0,0.0,5909,5843,98.88305974,,,,,,,1.0,truity,percentiles,,scores,1.0,1,0.9655849013343578
lemonpielove,,,,,,,,,,,scores,70.0,17.0,84.0,7.0,80.0,,,1.0,0.0,132,124,93.93939394,,,,,,,0.0,truity,percentiles,,scores,,1,0.8152437665419203
liberationnation24,,,,,,,,,,,scores,17.0,84.0,54.0,18.0,40.0,,,1.0,0.0,119,114,95.79831933,,,,,,,0.0,truity,percentiles,,scores,,0,0.2666503768840864
licketyspilt,,,,,,,,,,,scores,7.0,88.0,60.0,,9.0,,,1.0,0.0,5,5,100.0,,,,,,,1.0,truity,percentiles,,scores,,1,0.6663241619359181
lilly_65218,,,,,,,,,,,scores,19.0,74.0,20.0,37.0,46.0,,,1.0,0.0,33,29,87.87878788,,,,,,,1.0,truity,percentiles,,scores,,1,0.7936368680283772
lilyisbored,,,,,,,,,,,scores,82.0,87.0,89.0,56.0,82.0,,,1.0,1.0,5,5,100.0,,,,,,,0.0,truity,percentiles,,scores,,1,0.546551050286064
linksma,,,,,,,,,,,scores,45.0,45.0,13.0,67.0,44.0,,,1.0,0.0,16,16,100.0,,,,,,,0.0,truity,percentiles,,scores,,0,0.29818540547364325
lnvisibleOne,,,,,,,,,,,scores,58.0,69.0,25.0,59.0,3.0,,,1.0,0.0,212,208,98.11320755,,,,,,,0.0,truity,percentiles,,scores,,0,0.013562877936354445
lokobang,,,,,,m,,,,,scores,41.0,17.0,18.0,2.0,72.0,,,1.0,0.0,192,190,98.95833333,,,,,,,0.0,truity,percentiles,,scores,0.0,0,0.22959618411297375
lonesoldier09,,,,,,m,19.0,,uk,scotland,scores,81.0,9.0,35.0,58.0,7.0,,,1.0,0.0,16506,12518,75.83908882,,europe,gb,,,1.0,1.0,truity,percentiles,,scores,0.0,0,0.19970305208551764
loosepocketclip,,,,,,,,,,,scores,58.0,45.0,54.0,82.0,8.0,,,1.0,0.0,18,17,94.44444444,,,,,,,0.0,truity,percentiles,,scores,,0,0.3343692982493364
loper42,,,,,,,,,,,scores,65.0,84.0,84.0,37.0,25.0,,,1.0,0.0,547,539,98.53747715,,,,,,,0.0,truity,percentiles,,scores,,0,0.03243141245851086
lostFate95,,,,,,,,,,,scores,11.0,,41.0,10.0,4.0,,,1.0,0.0,547,504,92.13893967,,,,,,,0.0,truity,percentiles,,scores,,0,0.030922478437005282
loversalibi,,,,,,f,25.0,,,,scores,91.0,90.0,91.0,27.0,63.0,,,1.0,1.0,10232,9865,96.41321345,,,,,,,0.0,truity,percentiles,,scores,1.0,1,0.8766662985029209
